Year,STATE,STATENAME,ST_CASE,VEH_NO,DRDISTRACT,DRDISTRACTNAME
2017,4,Arizona,40497,5,0,Not Distracted
2017,4,Arizona,40497,6,0,Not Distracted
2017,4,Arizona,40498,1,0,Not Distracted
2017,4,Arizona,40499,1,0,Not Distracted
2017,4,Arizona,40500,1,99,Unknown if Distracted
2017,4,Arizona,40500,2,99,Unknown if Distracted
2017,4,Arizona,40501,1,0,Not Distracted
2017,4,Arizona,40502,1,99,Unknown if Distracted
2017,4,Arizona,40502,2,0,Not Distracted
2017,4,Arizona,40503,1,99,Unknown if Distracted
2017,4,Arizona,40504,1,99,Unknown if Distracted
2017,4,Arizona,40504,2,0,Not Distracted
2017,4,Arizona,40505,1,99,Unknown if Distracted
2017,4,Arizona,40506,1,99,Unknown if Distracted
2017,4,Arizona,40507,1,99,Unknown if Distracted
2017,4,Arizona,40507,2,99,Unknown if Distracted
2017,4,Arizona,40509,1,1,Looked But Did Not See
2017,4,Arizona,40509,2,0,Not Distracted
2017,4,Arizona,40510,1,99,Unknown if Distracted
2017,4,Arizona,40510,2,99,Unknown if Distracted
2017,4,Arizona,40511,1,0,Not Distracted
2017,4,Arizona,40512,1,99,Unknown if Distracted
2017,4,Arizona,40514,1,99,Unknown if Distracted
2017,4,Arizona,40514,2,0,Not Distracted
2017,4,Arizona,40515,1,99,Unknown if Distracted
2017,4,Arizona,40516,1,99,Unknown if Distracted
2017,4,Arizona,40516,2,0,Not Distracted
2017,4,Arizona,40517,1,0,Not Distracted
2017,4,Arizona,40517,2,10,While Using or Reaching for Device/Object Brought into Vehicle
2017,4,Arizona,40518,1,3,By Other Occupant(s)
2017,4,Arizona,40518,2,0,Not Distracted
2017,4,Arizona,40519,1,0,Not Distracted
2017,4,Arizona,40520,1,99,Unknown if Distracted
2017,4,Arizona,40520,2,99,Unknown if Distracted
2017,4,Arizona,40521,1,99,Unknown if Distracted
2017,4,Arizona,40521,2,99,Unknown if Distracted
2017,4,Arizona,40522,1,99,Unknown if Distracted
2017,4,Arizona,40523,1,3,By Other Occupant(s)
2017,4,Arizona,40524,1,0,Not Distracted
2017,4,Arizona,40525,1,99,Unknown if Distracted
2017,4,Arizona,40525,2,0,Not Distracted
2017,4,Arizona,40526,1,1,Looked But Did Not See
2017,4,Arizona,40527,1,99,Unknown if Distracted
2017,4,Arizona,40528,1,99,Unknown if Distracted
2017,4,Arizona,40529,1,99,Unknown if Distracted
2017,4,Arizona,40529,2,0,Not Distracted
2017,4,Arizona,40529,3,0,Not Distracted
2017,4,Arizona,40529,4,0,Not Distracted
2017,4,Arizona,40529,5,0,Not Distracted
2017,4,Arizona,40530,1,99,Unknown if Distracted
2017,4,Arizona,40530,2,99,Unknown if Distracted
2017,4,Arizona,40531,1,0,Not Distracted
2017,4,Arizona,40531,2,0,Not Distracted
2017,4,Arizona,40532,1,99,Unknown if Distracted
2017,4,Arizona,40533,1,99,Unknown if Distracted
2017,4,Arizona,40533,2,0,Not Distracted
2017,4,Arizona,40534,1,99,Unknown if Distracted
2017,4,Arizona,40535,1,99,Unknown if Distracted
2017,4,Arizona,40535,2,0,Not Distracted
2017,4,Arizona,40536,1,0,Not Distracted
2017,4,Arizona,40537,1,99,Unknown if Distracted
2017,4,Arizona,40537,2,0,Not Distracted
2017,4,Arizona,40538,1,17,Distraction/Inattention
2017,4,Arizona,40539,1,1,Looked But Did Not See
2017,4,Arizona,40540,1,0,Not Distracted
2017,4,Arizona,40541,1,99,Unknown if Distracted
2017,4,Arizona,40541,2,0,Not Distracted
2017,4,Arizona,40542,1,99,Unknown if Distracted
2017,4,Arizona,40543,1,0,Not Distracted
2017,4,Arizona,40544,1,99,Unknown if Distracted
2017,4,Arizona,40545,1,99,Unknown if Distracted
2017,4,Arizona,40546,1,99,Unknown if Distracted
2017,4,Arizona,40547,1,0,Not Distracted
2017,4,Arizona,40547,2,0,Not Distracted
2017,4,Arizona,40548,1,99,Unknown if Distracted
2017,4,Arizona,40548,2,99,Unknown if Distracted
2017,4,Arizona,40549,1,0,Not Distracted
2017,4,Arizona,40549,2,0,Not Distracted
2017,4,Arizona,40550,1,99,Unknown if Distracted
2017,4,Arizona,40551,1,99,Unknown if Distracted
2017,4,Arizona,40552,1,99,Unknown if Distracted
2017,4,Arizona,40553,1,99,Unknown if Distracted
2017,4,Arizona,40554,1,99,Unknown if Distracted
2017,4,Arizona,40555,1,96,Not Reported
2017,4,Arizona,40556,1,0,Not Distracted
2017,4,Arizona,40556,2,0,Not Distracted
2017,4,Arizona,40557,1,99,Unknown if Distracted
2017,4,Arizona,40558,1,1,Looked But Did Not See
2017,4,Arizona,40558,2,99,Unknown if Distracted
2017,4,Arizona,40559,1,0,Not Distracted
2017,4,Arizona,40560,1,0,Not Distracted
2017,4,Arizona,40561,1,99,Unknown if Distracted
2017,4,Arizona,40562,1,0,Not Distracted
2017,4,Arizona,40563,1,0,Not Distracted
2017,4,Arizona,40564,1,0,Not Distracted
2017,4,Arizona,40565,1,99,Unknown if Distracted
2017,4,Arizona,40566,1,99,Unknown if Distracted
2017,4,Arizona,40566,2,1,Looked But Did Not See
2017,4,Arizona,40567,1,99,Unknown if Distracted
2017,4,Arizona,40567,2,99,Unknown if Distracted
2017,4,Arizona,40568,1,99,Unknown if Distracted
2017,4,Arizona,40569,1,99,Unknown if Distracted
2017,4,Arizona,40570,1,99,Unknown if Distracted
2017,4,Arizona,40570,2,0,Not Distracted
2017,4,Arizona,40571,1,96,Not Reported
2017,4,Arizona,40572,1,99,Unknown if Distracted
2017,4,Arizona,40572,2,0,Not Distracted
2017,4,Arizona,40573,1,99,Unknown if Distracted
2017,4,Arizona,40573,2,0,Not Distracted
2017,4,Arizona,40574,1,99,Unknown if Distracted
2017,4,Arizona,40574,2,99,Unknown if Distracted
2017,4,Arizona,40575,1,99,Unknown if Distracted
2017,4,Arizona,40575,2,0,Not Distracted
2017,4,Arizona,40576,1,99,Unknown if Distracted
2017,4,Arizona,40577,1,99,Unknown if Distracted
2017,4,Arizona,40578,1,99,Unknown if Distracted
2017,4,Arizona,40578,2,0,Not Distracted
2017,4,Arizona,40579,1,1,Looked But Did Not See
2017,4,Arizona,40580,1,99,Unknown if Distracted
2017,4,Arizona,40581,1,0,Not Distracted
2017,4,Arizona,40582,1,99,Unknown if Distracted
2017,4,Arizona,40583,1,99,Unknown if Distracted
2017,4,Arizona,40583,2,0,Not Distracted
2017,4,Arizona,40584,1,0,Not Distracted
2017,4,Arizona,40584,2,0,Not Distracted
2017,4,Arizona,40585,1,99,Unknown if Distracted
2017,4,Arizona,40585,2,0,Not Distracted
2017,4,Arizona,40587,1,99,Unknown if Distracted
2017,4,Arizona,40588,1,99,Unknown if Distracted
2017,4,Arizona,40589,1,0,Not Distracted
2017,4,Arizona,40590,1,99,Unknown if Distracted
2017,4,Arizona,40591,1,99,Unknown if Distracted
2017,4,Arizona,40591,2,1,Looked But Did Not See
2017,4,Arizona,40591,3,0,Not Distracted
2017,4,Arizona,40591,4,0,Not Distracted
2017,4,Arizona,40591,5,0,Not Distracted
2017,4,Arizona,40592,1,99,Unknown if Distracted
2017,4,Arizona,40593,1,99,Unknown if Distracted
2017,4,Arizona,40594,1,99,Unknown if Distracted
2017,4,Arizona,40595,1,99,Unknown if Distracted
2017,4,Arizona,40596,1,99,Unknown if Distracted
2017,4,Arizona,40596,2,0,Not Distracted
2017,4,Arizona,40598,1,99,Unknown if Distracted
2017,4,Arizona,40599,1,99,Unknown if Distracted
2017,4,Arizona,40600,1,99,Unknown if Distracted
2017,4,Arizona,40601,1,99,Unknown if Distracted
2017,4,Arizona,40601,2,0,Not Distracted
2017,4,Arizona,40602,1,99,Unknown if Distracted
2017,4,Arizona,40602,2,0,Not Distracted
2017,4,Arizona,40603,1,1,Looked But Did Not See
2017,4,Arizona,40604,1,99,Unknown if Distracted
2017,4,Arizona,40605,1,99,Unknown if Distracted
2017,4,Arizona,40605,2,0,Not Distracted
2017,4,Arizona,40606,1,99,Unknown if Distracted
2017,4,Arizona,40606,2,0,Not Distracted
2017,4,Arizona,40607,1,1,Looked But Did Not See
2017,4,Arizona,40608,1,99,Unknown if Distracted
2017,4,Arizona,40608,2,1,Looked But Did Not See
2017,4,Arizona,40609,1,98,Other Distraction
2017,4,Arizona,40610,1,99,Unknown if Distracted
2017,4,Arizona,40610,2,0,Not Distracted
2017,4,Arizona,40611,1,99,Unknown if Distracted
2017,4,Arizona,40611,2,99,Unknown if Distracted
2017,4,Arizona,40612,1,99,Unknown if Distracted
2017,4,Arizona,40613,1,99,Unknown if Distracted
2017,4,Arizona,40613,2,99,Unknown if Distracted
2017,4,Arizona,40614,1,93,"Inattention (Inattentive), Details Unknown"
2017,4,Arizona,40614,2,99,Unknown if Distracted
2017,4,Arizona,40615,1,1,Looked But Did Not See
2017,4,Arizona,40616,1,0,Not Distracted
2017,4,Arizona,40616,2,0,Not Distracted
2017,4,Arizona,40617,1,99,Unknown if Distracted
2017,4,Arizona,40617,2,16,No Driver Present/Unknown if Driver present
2017,4,Arizona,40618,1,99,Unknown if Distracted
2017,4,Arizona,40619,1,0,Not Distracted
2017,4,Arizona,40620,1,1,Looked But Did Not See
2017,4,Arizona,40620,2,0,Not Distracted
2017,4,Arizona,40621,1,1,Looked But Did Not See
2017,4,Arizona,40622,1,0,Not Distracted
2017,4,Arizona,40622,2,0,Not Distracted
2017,4,Arizona,40623,1,99,Unknown if Distracted
2017,4,Arizona,40624,1,99,Unknown if Distracted
2017,4,Arizona,40625,1,96,Not Reported
2017,4,Arizona,40626,1,0,Not Distracted
2017,4,Arizona,40626,2,0,Not Distracted
2017,4,Arizona,40627,1,99,Unknown if Distracted
2017,4,Arizona,40628,1,99,Unknown if Distracted
2017,4,Arizona,40628,2,99,Unknown if Distracted
2017,4,Arizona,40629,1,0,Not Distracted
2017,4,Arizona,40629,2,0,Not Distracted
2017,4,Arizona,40630,1,99,Unknown if Distracted
2017,4,Arizona,40631,1,99,Unknown if Distracted
2017,4,Arizona,40632,1,99,Unknown if Distracted
2017,4,Arizona,40632,2,5,While Talking or Listening to Cellular Phone
2017,4,Arizona,40632,2,98,Other Distraction
2017,4,Arizona,40633,1,99,Unknown if Distracted
2017,4,Arizona,40633,2,0,Not Distracted
2017,4,Arizona,40634,1,0,Not Distracted
2017,4,Arizona,40634,2,0,Not Distracted
2017,4,Arizona,40634,3,0,Not Distracted
2017,4,Arizona,40635,1,0,Not Distracted
2017,4,Arizona,40636,1,99,Unknown if Distracted
2017,4,Arizona,40636,2,0,Not Distracted
2017,4,Arizona,40637,1,99,Unknown if Distracted
2017,4,Arizona,40638,1,0,Not Distracted
2017,4,Arizona,40638,2,0,Not Distracted
2017,4,Arizona,40639,1,99,Unknown if Distracted
2017,4,Arizona,40639,2,0,Not Distracted
2017,4,Arizona,40640,1,99,Unknown if Distracted
2017,4,Arizona,40642,1,1,Looked But Did Not See
2017,4,Arizona,40643,1,1,Looked But Did Not See
2017,4,Arizona,40643,2,0,Not Distracted
2017,4,Arizona,40644,1,99,Unknown if Distracted
2017,4,Arizona,40645,1,99,Unknown if Distracted
2017,4,Arizona,40646,1,0,Not Distracted
2017,4,Arizona,40647,1,99,Unknown if Distracted
2017,4,Arizona,40648,1,99,Unknown if Distracted
2017,4,Arizona,40648,2,99,Unknown if Distracted
2017,4,Arizona,40649,1,99,Unknown if Distracted
2017,4,Arizona,40650,1,96,Not Reported
2017,4,Arizona,40651,1,0,Not Distracted
2017,4,Arizona,40652,1,99,Unknown if Distracted
2017,4,Arizona,40652,2,99,Unknown if Distracted
2017,4,Arizona,40655,1,99,Unknown if Distracted
2017,4,Arizona,40656,1,96,Not Reported
2017,4,Arizona,40656,2,0,Not Distracted
2017,4,Arizona,40657,1,0,Not Distracted
2017,4,Arizona,40657,2,0,Not Distracted
2017,4,Arizona,40658,1,0,Not Distracted
2017,4,Arizona,40659,1,99,Unknown if Distracted
2017,4,Arizona,40660,1,99,Unknown if Distracted
2017,4,Arizona,40661,1,0,Not Distracted
2017,4,Arizona,40662,1,0,Not Distracted
2017,4,Arizona,40662,2,0,Not Distracted
2017,4,Arizona,40662,3,0,Not Distracted
2017,4,Arizona,40663,1,99,Unknown if Distracted
2017,4,Arizona,40664,1,0,Not Distracted
2017,4,Arizona,40664,2,0,Not Distracted
2017,4,Arizona,40665,1,99,Unknown if Distracted
2017,4,Arizona,40666,1,0,Not Distracted
2017,4,Arizona,40667,1,12,"Distracted by Outside Person, Object or Event"
2017,4,Arizona,40667,2,99,Unknown if Distracted
2017,4,Arizona,40668,1,1,Looked But Did Not See
2017,4,Arizona,40668,2,0,Not Distracted
2017,4,Arizona,40669,1,99,Unknown if Distracted
2017,4,Arizona,40670,1,1,Looked But Did Not See
2017,4,Arizona,40670,2,99,Unknown if Distracted
2017,4,Arizona,40670,3,1,Looked But Did Not See
2017,4,Arizona,40671,1,0,Not Distracted
2017,4,Arizona,40671,2,0,Not Distracted
2017,4,Arizona,40672,1,0,Not Distracted
2017,4,Arizona,40672,2,99,Unknown if Distracted
2017,4,Arizona,40673,1,0,Not Distracted
2017,4,Arizona,40673,2,0,Not Distracted
2017,4,Arizona,40674,1,99,Unknown if Distracted
2017,4,Arizona,40674,2,99,Unknown if Distracted
2017,4,Arizona,40674,3,0,Not Distracted
2017,4,Arizona,40674,4,0,Not Distracted
2017,4,Arizona,40675,1,99,Unknown if Distracted
2017,4,Arizona,40676,1,0,Not Distracted
2017,4,Arizona,40677,1,99,Unknown if Distracted
2017,4,Arizona,40677,2,0,Not Distracted
2017,4,Arizona,40678,1,99,Unknown if Distracted
2017,4,Arizona,40679,1,99,Unknown if Distracted
2017,4,Arizona,40679,2,0,Not Distracted
2017,4,Arizona,40680,1,0,Not Distracted
2017,4,Arizona,40681,1,99,Unknown if Distracted
2017,4,Arizona,40682,1,3,By Other Occupant(s)
2017,4,Arizona,40683,1,99,Unknown if Distracted
2017,4,Arizona,40684,1,0,Not Distracted
2017,4,Arizona,40684,2,99,Unknown if Distracted
2017,4,Arizona,40685,1,0,Not Distracted
2017,4,Arizona,40685,2,96,Not Reported
2017,4,Arizona,40686,1,0,Not Distracted
2017,4,Arizona,40687,1,99,Unknown if Distracted
2017,4,Arizona,40687,2,0,Not Distracted
2017,4,Arizona,40688,1,99,Unknown if Distracted
2017,4,Arizona,40689,1,99,Unknown if Distracted
2017,4,Arizona,40690,1,10,While Using or Reaching for Device/Object Brought into Vehicle
2017,4,Arizona,40690,1,3,By Other Occupant(s)
2017,4,Arizona,40691,1,99,Unknown if Distracted
2017,4,Arizona,40691,2,0,Not Distracted
2017,4,Arizona,40692,1,99,Unknown if Distracted
2017,4,Arizona,40693,1,99,Unknown if Distracted
2017,4,Arizona,40694,1,1,Looked But Did Not See
2017,4,Arizona,40694,2,0,Not Distracted
2017,4,Arizona,40695,1,99,Unknown if Distracted
2017,4,Arizona,40695,2,0,Not Distracted
2017,4,Arizona,40695,3,0,Not Distracted
2017,4,Arizona,40696,1,12,"Distracted by Outside Person, Object or Event"
2017,4,Arizona,40697,1,99,Unknown if Distracted
2017,4,Arizona,40698,1,0,Not Distracted
2017,4,Arizona,40699,1,99,Unknown if Distracted
2017,4,Arizona,40699,2,99,Unknown if Distracted
2017,4,Arizona,40700,1,99,Unknown if Distracted
2017,4,Arizona,40700,2,0,Not Distracted
2017,4,Arizona,40700,3,0,Not Distracted
2017,4,Arizona,40700,4,0,Not Distracted
2017,4,Arizona,40700,5,0,Not Distracted
2017,4,Arizona,40701,1,10,While Using or Reaching for Device/Object Brought into Vehicle
2017,4,Arizona,40702,1,99,Unknown if Distracted
2017,4,Arizona,40702,2,0,Not Distracted
2017,4,Arizona,40703,1,0,Not Distracted
2017,4,Arizona,40704,1,0,Not Distracted
2017,4,Arizona,40704,2,0,Not Distracted
2017,4,Arizona,40705,1,99,Unknown if Distracted
2017,4,Arizona,40706,1,99,Unknown if Distracted
2017,4,Arizona,40706,2,0,Not Distracted
2017,4,Arizona,40707,1,99,Unknown if Distracted
2017,4,Arizona,40708,1,1,Looked But Did Not See
2017,4,Arizona,40709,1,99,Unknown if Distracted
2017,4,Arizona,40710,1,99,Unknown if Distracted
2017,4,Arizona,40710,2,1,Looked But Did Not See
2017,4,Arizona,40711,1,0,Not Distracted
2017,4,Arizona,40712,1,0,Not Distracted
2017,4,Arizona,40713,1,99,Unknown if Distracted
2017,4,Arizona,40714,1,0,Not Distracted
2017,4,Arizona,40715,1,99,Unknown if Distracted
2017,4,Arizona,40715,3,0,Not Distracted
2017,4,Arizona,40715,4,0,Not Distracted
2017,4,Arizona,40715,5,0,Not Distracted
2017,4,Arizona,40715,6,0,Not Distracted
2017,4,Arizona,40715,7,0,Not Distracted
2017,4,Arizona,40715,8,0,Not Distracted
2017,4,Arizona,40715,9,0,Not Distracted
2017,4,Arizona,40715,10,0,Not Distracted
2017,4,Arizona,40715,11,0,Not Distracted
2017,4,Arizona,40716,1,99,Unknown if Distracted
2017,4,Arizona,40716,2,0,Not Distracted
2017,4,Arizona,40716,3,0,Not Distracted
2017,4,Arizona,40717,1,99,Unknown if Distracted
2017,4,Arizona,40718,1,0,Not Distracted
2017,4,Arizona,40719,1,99,Unknown if Distracted
2017,4,Arizona,40720,1,99,Unknown if Distracted
2017,4,Arizona,40721,1,0,Not Distracted
2017,4,Arizona,40721,2,0,Not Distracted
2017,4,Arizona,40722,1,99,Unknown if Distracted
2017,4,Arizona,40722,2,0,Not Distracted
2017,4,Arizona,40723,1,0,Not Distracted
2017,4,Arizona,40724,1,3,By Other Occupant(s)
2017,4,Arizona,40725,1,99,Unknown if Distracted
2017,4,Arizona,40725,2,0,Not Distracted
2017,4,Arizona,40727,1,99,Unknown if Distracted
2017,4,Arizona,40728,1,99,Unknown if Distracted
2017,4,Arizona,40729,1,0,Not Distracted
2017,4,Arizona,40729,2,0,Not Distracted
2017,4,Arizona,40730,1,99,Unknown if Distracted
2017,4,Arizona,40730,2,0,Not Distracted
2017,4,Arizona,40731,1,0,Not Distracted
2017,4,Arizona,40732,1,0,Not Distracted
2017,4,Arizona,40733,1,99,Unknown if Distracted
2017,4,Arizona,40734,1,5,While Talking or Listening to Cellular Phone
2017,4,Arizona,40735,1,0,Not Distracted
2017,4,Arizona,40736,1,99,Unknown if Distracted
2017,4,Arizona,40737,1,99,Unknown if Distracted
2017,4,Arizona,40737,2,99,Unknown if Distracted
2017,4,Arizona,40738,1,99,Unknown if Distracted
2017,4,Arizona,40739,1,99,Unknown if Distracted
2017,4,Arizona,40739,2,99,Unknown if Distracted
2017,4,Arizona,40740,1,3,By Other Occupant(s)
2017,4,Arizona,40741,1,99,Unknown if Distracted
2017,4,Arizona,40741,2,0,Not Distracted
2017,4,Arizona,40742,1,1,Looked But Did Not See
2017,4,Arizona,40743,1,0,Not Distracted
2017,4,Arizona,40744,1,0,Not Distracted
2017,4,Arizona,40744,2,0,Not Distracted
2017,4,Arizona,40745,1,99,Unknown if Distracted
2017,4,Arizona,40746,1,1,Looked But Did Not See
2017,4,Arizona,40747,1,99,Unknown if Distracted
2017,4,Arizona,40748,1,0,Not Distracted
2017,4,Arizona,40749,1,1,Looked But Did Not See
2017,4,Arizona,40750,1,1,Looked But Did Not See
2017,4,Arizona,40750,2,0,Not Distracted
2017,4,Arizona,40752,1,99,Unknown if Distracted
2017,4,Arizona,40752,2,0,Not Distracted
2017,4,Arizona,40753,1,0,Not Distracted
2017,4,Arizona,40754,1,96,Not Reported
2017,4,Arizona,40756,1,1,Looked But Did Not See
2017,4,Arizona,40757,1,0,Not Distracted
2017,4,Arizona,40758,1,99,Unknown if Distracted
2017,4,Arizona,40759,1,1,Looked But Did Not See
2017,4,Arizona,40759,2,0,Not Distracted
2017,4,Arizona,40760,1,1,Looked But Did Not See
2017,4,Arizona,40761,1,99,Unknown if Distracted
2017,4,Arizona,40762,1,0,Not Distracted
2017,4,Arizona,40763,1,1,Looked But Did Not See
2017,4,Arizona,40764,1,1,Looked But Did Not See
2017,4,Arizona,40765,1,0,Not Distracted
2017,4,Arizona,40765,2,0,Not Distracted
2017,4,Arizona,40765,3,0,Not Distracted
2017,4,Arizona,40766,1,0,Not Distracted
2017,4,Arizona,40766,2,0,Not Distracted
2017,4,Arizona,40767,1,99,Unknown if Distracted
2017,4,Arizona,40767,2,0,Not Distracted
2017,4,Arizona,40768,1,1,Looked But Did Not See
2017,4,Arizona,40769,1,99,Unknown if Distracted
2017,4,Arizona,40770,1,99,Unknown if Distracted
2017,4,Arizona,40770,2,0,Not Distracted
2017,4,Arizona,40770,3,0,Not Distracted
2017,4,Arizona,40771,1,0,Not Distracted
2017,4,Arizona,40771,2,0,Not Distracted
2017,4,Arizona,40772,1,0,Not Distracted
2017,4,Arizona,40773,1,99,Unknown if Distracted
2017,4,Arizona,40773,2,0,Not Distracted
2017,4,Arizona,40774,1,1,Looked But Did Not See
2017,4,Arizona,40774,2,0,Not Distracted
2017,4,Arizona,40775,1,0,Not Distracted
2017,4,Arizona,40776,1,0,Not Distracted
2017,4,Arizona,40777,1,99,Unknown if Distracted
2017,4,Arizona,40777,2,0,Not Distracted
2017,4,Arizona,40778,1,0,Not Distracted
2017,4,Arizona,40780,1,0,Not Distracted
2017,4,Arizona,40780,2,0,Not Distracted
2017,4,Arizona,40781,1,0,Not Distracted
2017,4,Arizona,40782,1,99,Unknown if Distracted
2017,4,Arizona,40783,1,0,Not Distracted
2017,4,Arizona,40783,2,0,Not Distracted
2017,4,Arizona,40784,1,99,Unknown if Distracted
2017,4,Arizona,40785,1,0,Not Distracted
2017,4,Arizona,40786,1,0,Not Distracted
2017,4,Arizona,40787,1,99,Unknown if Distracted
2017,4,Arizona,40788,1,6,While Manipulating Cellular Phone
2017,4,Arizona,40788,2,0,Not Distracted
2017,4,Arizona,40789,1,99,Unknown if Distracted
2017,4,Arizona,40789,2,0,Not Distracted
2017,4,Arizona,40790,1,99,Unknown if Distracted
2017,4,Arizona,40790,2,0,Not Distracted
2017,4,Arizona,40790,3,0,Not Distracted
2017,4,Arizona,40790,4,0,Not Distracted
2017,4,Arizona,40791,1,99,Unknown if Distracted
2017,4,Arizona,40791,2,99,Unknown if Distracted
2017,4,Arizona,40792,1,0,Not Distracted
2017,4,Arizona,40792,2,0,Not Distracted
2017,4,Arizona,40793,1,1,Looked But Did Not See
2017,4,Arizona,40794,1,99,Unknown if Distracted
2017,4,Arizona,40794,2,0,Not Distracted
2017,4,Arizona,40795,1,10,While Using or Reaching for Device/Object Brought into Vehicle
2017,4,Arizona,40795,2,0,Not Distracted
2017,4,Arizona,40795,3,0,Not Distracted
2017,4,Arizona,40795,4,0,Not Distracted
2017,4,Arizona,40795,5,0,Not Distracted
2017,4,Arizona,40796,1,0,Not Distracted
2017,4,Arizona,40797,1,99,Unknown if Distracted
2017,4,Arizona,40798,1,0,Not Distracted
2017,4,Arizona,40799,1,0,Not Distracted
2017,4,Arizona,40801,1,99,Unknown if Distracted
2017,4,Arizona,40801,2,0,Not Distracted
2017,4,Arizona,40802,1,1,Looked But Did Not See
2017,4,Arizona,40803,1,99,Unknown if Distracted
2017,4,Arizona,40804,1,0,Not Distracted
2017,4,Arizona,40805,1,99,Unknown if Distracted
2017,4,Arizona,40805,2,0,Not Distracted
2017,4,Arizona,40805,3,0,Not Distracted
2017,4,Arizona,40806,1,99,Unknown if Distracted
2017,4,Arizona,40807,1,0,Not Distracted
2017,4,Arizona,40808,1,99,Unknown if Distracted
2017,4,Arizona,40808,2,99,Unknown if Distracted
2017,4,Arizona,40809,1,1,Looked But Did Not See
2017,4,Arizona,40809,2,99,Unknown if Distracted
2017,4,Arizona,40810,1,99,Unknown if Distracted
2017,4,Arizona,40811,1,99,Unknown if Distracted
2017,4,Arizona,40811,2,0,Not Distracted
2017,4,Arizona,40812,1,99,Unknown if Distracted
